date fips state cases deaths
2020-11-15 05 Arkansas 133040 2183
2020-11-15 06 California 1035981 18265
2020-11-15 08 Colorado 164408 2574
2020-11-15 09 Connecticut 88645 4737
2020-11-15 10 Delaware 28803 736
2020-11-15 11 District of Columbia 18977 660
2020-11-15 12 Florida 885193 17517
2020-11-15 13 Georgia 409504 8730
2020-11-15 66 Guam 6893 93
2020-11-15 15 Hawaii 16619 221
2020-11-15 16 Idaho 82545 763
2020-11-15 17 Illinois 574722 11170
2020-11-15 18 Indiana 254172 4910
2020-11-15 19 Iowa 186314 1989
2020-11-15 20 Kansas 117851 1256
2020-11-15 21 Kentucky 140267 1742
2020-11-15 22 Louisiana 204513 6132
2020-11-15 23 Maine 8944 165
2020-11-15 24 Maryland 166317 4302
2020-11-15 25 Massachusetts 188275 10329
2020-11-15 26 Michigan 275892 8378
2020-11-15 27 Minnesota 223637 2961
2020-11-15 28 Mississippi 134309 3543
2020-11-15 29 Missouri 249608 3463
2020-11-15 30 Montana 47158 525
2020-11-15 31 Nebraska 98161 791
2020-11-15 32 Nevada 120744 1913
2020-11-15 33 New Hampshire 14671 499
2020-11-15 34 New Jersey 281075 16566
2020-11-15 35 New Mexico 64201 1215
2020-11-15 36 New York 564952 33508
2020-11-15 37 North Carolina 312406 4830
2020-11-15 38 North Dakota 63802 742
2020-11-15 69 Northern Mariana Islands 100 2
2020-11-15 39 Ohio 298096 5722
2020-11-15 40 Oklahoma 154128 1528
2020-11-15 41 Oregon 56880 762
2020-11-15 42 Pennsylvania 269043 9385
2020-11-15 72 Puerto Rico 76094 935
2020-11-15 44 Rhode Island 41529 1254
2020-11-15 45 South Carolina 195507 4112
2020-11-15 46 South Dakota 65381 644
2020-11-15 47 Tennessee 305211 3856
2020-11-15 48 Texas 1090500 20110
2020-11-15 49 Utah 153808 718
2020-11-15 50 Vermont 2889 59
2020-11-15 78 Virgin Islands 1434 23
2020-11-15 51 Virginia 201960 3800
2020-11-15 53 Washington 135365 2638
2020-11-15 54 West Virginia 33659 582
2020-11-15 55 Wisconsin 329924 2759
2020-11-15 56 Wyoming 22494 144
2020-11-16 01 Alabama 219232 3249
2020-11-16 02 Alaska 24268 92
2020-11-16 04 Arizona 277179 6302
2020-11-16 05 Arkansas 134348 2225
2020-11-16 06 California 1047360 18304
2020-11-16 08 Colorado 168890 2605
2020-11-16 09 Connecticut 93284 4759
2020-11-16 10 Delaware 29200 736
2020-11-16 11 District of Columbia 19064 660
2020-11-16 12 Florida 889856 17558
2020-11-16 13 Georgia 410581 8740
2020-11-16 66 Guam 7144 99
2020-11-16 15 Hawaii 16711 221
2020-11-16 16 Idaho 83906 773
2020-11-16 17 Illinois 586569 11217
2020-11-16 18 Indiana 259318 4936
2020-11-16 19 Iowa 189597 2023
2020-11-16 20 Kansas 124697 1266
2020-11-16 21 Kentucky 142277 1750
2020-11-16 22 Louisiana 205059 6139
2020-11-16 23 Maine 9117 165
2020-11-16 24 Maryland 168041 4309
2020-11-16 25 Massachusetts 190439 10340
2020-11-16 26 Michigan 288543 8437
2020-11-16 27 Minnesota 231074 2973
2020-11-16 28 Mississippi 134898 3545
2020-11-16 29 Missouri 255942 3485
2020-11-16 30 Montana 48101 528
2020-11-16 31 Nebraska 101601 805
2020-11-16 32 Nevada 122441 1919
2020-11-16 33 New Hampshire 15029 500
2020-11-16 34 New Jersey 283294 16580
2020-11-16 35 New Mexico 65454 1236
2020-11-16 36 New York 568450 33540
2020-11-16 37 North Carolina 315314 4843
2020-11-16 38 North Dakota 64891 749
2020-11-16 69 Northern Mariana Islands 102 2
2020-11-16 39 Ohio 305364 5742
2020-11-16 40 Oklahoma 156857 1538
2020-11-16 41 Oregon 57646 772
2020-11-16 42 Pennsylvania 275257 9399
2020-11-16 72 Puerto Rico 76631 942
2020-11-16 44 Rhode Island 43923 1270
2020-11-16 45 South Carolina 196617 4143
2020-11-16 46 South Dakota 66278 644
2020-11-16 47 Tennessee 312710 3884
2020-11-16 48 Texas 1101781 20157
2020-11-16 49 Utah 155779 725
2020-11-16 50 Vermont 3008 59
2020-11-16 78 Virgin Islands 1434 23
2020-11-16 51 Virginia 204637 3806
2020-11-16 53 Washington 138602 2661
2020-11-16 54 West Virginia 34460 585
2020-11-16 55 Wisconsin 334640 2775
2020-11-16 56 Wyoming 23193 144
2020-11-17 01 Alabama 220848 3301
2020-11-17 02 Alaska 24909 94
2020-11-17 04 Arizona 281284 6320
2020-11-17 05 Arkansas 135902 2245
2020-11-17 06 California 1058096 18360
2020-11-17 08 Colorado 173220 2626
2020-11-17 09 Connecticut 94986 4771
2020-11-17 10 Delaware 29552 739
2020-11-17 11 District of Columbia 19309 660
2020-11-17 12 Florida 897315 17643
2020-11-17 13 Georgia 414821 8778
2020-11-17 66 Guam 7203 101
2020-11-17 15 Hawaii 16755 221
2020-11-17 16 Idaho 85383 803
2020-11-17 17 Illinois 599358 11327
2020-11-17 18 Indiana 264810 5025
2020-11-17 19 Iowa 193196 2064
2020-11-17 20 Kansas 125668 1266
2020-11-17 21 Kentucky 145220 1787
2020-11-17 22 Louisiana 207685 6156
2020-11-17 23 Maine 9363 166
2020-11-17 24 Maryland 170193 4335
2020-11-17 25 Massachusetts 192964 10360
2020-11-17 26 Michigan 296436 8513
2020-11-17 27 Minnesota 237005 2999
2020-11-17 28 Mississippi 135803 3581
2020-11-17 29 Missouri 261105 3552
2020-11-17 30 Montana 49496 548
2020-11-17 31 Nebraska 103805 827
2020-11-17 32 Nevada 124082 1946
2020-11-17 33 New Hampshire 15303 502
2020-11-17 34 New Jersey 287320 16618
2020-11-17 35 New Mexico 67559 1264
2020-11-17 36 New York 573544 33576
2020-11-17 37 North Carolina 318537 4881
2020-11-17 38 North Dakota 65973 775
2020-11-17 69 Northern Mariana Islands 103 2
2020-11-17 39 Ohio 312443 5772
2020-11-17 40 Oklahoma 158408 1544
2020-11-17 41 Oregon 58570 779
2020-11-17 42 Pennsylvania 280978 9433
2020-11-17 72 Puerto Rico 77200 951
2020-11-17 44 Rhode Island 44528 1278
2020-11-17 45 South Carolina 197900 4156
2020-11-17 46 South Dakota 67284 644
2020-11-17 47 Tennessee 314553 3953
2020-11-17 48 Texas 1112681 20278
2020-11-17 49 Utah 159006 734
2020-11-17 50 Vermont 3104 59
2020-11-17 78 Virgin Islands 1450 23
2020-11-17 51 Virginia 206762 3835
2020-11-17 53 Washington 140923 2686
2020-11-17 54 West Virginia 35324 598
2020-11-17 55 Wisconsin 342155 2876
2020-11-17 56 Wyoming 24453 155
2020-11-18 01 Alabama 223486 3347
2020-11-18 02 Alaska 25454 94
2020-11-18 04 Arizona 284554 6365
2020-11-18 05 Arkansas 137617 2275
2020-11-18 06 California 1069517 18467
2020-11-18 08 Colorado 178224 2669
2020-11-18 09 Connecticut 97028 4784
2020-11-18 10 Delaware 29755 742
2020-11-18 11 District of Columbia 19465 665
2020-11-18 12 Florida 905240 17730
2020-11-18 13 Georgia 417934 8833
2020-11-18 66 Guam 7315 101
2020-11-18 15 Hawaii 16817 222
2020-11-18 16 Idaho 87020 815
2020-11-18 17 Illinois 608056 11488
2020-11-18 18 Indiana 270847 5084
2020-11-18 19 Iowa 197532 2102
2020-11-18 20 Kansas 131051 1326
2020-11-18 21 Kentucky 148069 1816
2020-11-18 22 Louisiana 209914 6184
2020-11-18 23 Maine 9519 170
2020-11-18 24 Maryland 172204 4351
2020-11-18 25 Massachusetts 195868 10407
2020-11-18 26 Michigan 302541 8576
2020-11-18 27 Minnesota 242099 3066
2020-11-18 28 Mississippi 137396 3601
2020-11-18 29 Missouri 266079 3591
2020-11-18 30 Montana 50650 568
2020-11-18 31 Nebraska 106617 838
2020-11-18 32 Nevada 126106 1947
2020-11-18 33 New Hampshire 15749 504
2020-11-18 34 New Jersey 291374 16655
2020-11-18 35 New Mexico 70452 1290
2020-11-18 36 New York 578826 33607
2020-11-18 37 North Carolina 322258 4927
2020-11-18 38 North Dakota 67236 791
2020-11-18 69 Northern Mariana Islands 103 2
2020-11-18 39 Ohio 318828 5827
2020-11-18 40 Oklahoma 161425 1570
2020-11-18 41 Oregon 59670 791
2020-11-18 42 Pennsylvania 287464 9541
2020-11-18 72 Puerto Rico 77525 971
2020-11-18 44 Rhode Island 45911 1284
2020-11-18 45 South Carolina 199447 4182
2020-11-18 46 South Dakota 68671 674
2020-11-18 47 Tennessee 319021 4005
2020-11-18 48 Texas 1125906 20471
2020-11-18 49 Utah 162091 742
2020-11-18 50 Vermont 3161 60
2020-11-18 78 Virgin Islands 1463 23
2020-11-18 51 Virginia 208833 3860
2020-11-18 53 Washington 142511 2704
2020-11-18 54 West Virginia 36277 612
2020-11-18 55 Wisconsin 350665 2939
2020-11-18 56 Wyoming 25275 155
2020-11-19 01 Alabama 225910 3419
2020-11-19 02 Alaska 25946 95
2020-11-19 04 Arizona 288807 6384
2020-11-19 05 Arkansas 139855 2297
2020-11-19 06 California 1082674 18555
2020-11-19 08 Colorado 184260 2734
2020-11-19 09 Connecticut 99381 4805
2020-11-19 10 Delaware 30153 742
2020-11-19 11 District of Columbia 19678 667
2020-11-19 12 Florida 914325 17809
2020-11-19 13 Georgia 421381 8867
2020-11-19 66 Guam 7385 102
2020-11-19 15 Hawaii 16917 222
2020-11-19 16 Idaho 88642 838
2020-11-19 17 Illinois 622869 11671
2020-11-19 18 Indiana 278142 5143
2020-11-19 19 Iowa 201572 2127
2020-11-19 20 Kansas 131408 1326
2020-11-19 21 Kentucky 151706 1843
2020-11-19 22 Louisiana 211966 6199
2020-11-19 23 Maine 9734 171
2020-11-19 24 Maryland 175092 4372
2020-11-19 25 Massachusetts 198550 10435
2020-11-19 26 Michigan 310396 8717
2020-11-19 27 Minnesota 249962 3138
2020-11-19 28 Mississippi 138791 3619
2020-11-19 29 Missouri 270387 3618
2020-11-19 30 Montana 51872 569
2020-11-19 31 Nebraska 109280 863
2020-11-19 32 Nevada 128234 1958
2020-11-19 33 New Hampshire 16277 506
2020-11-19 34 New Jersey 295556 16689
2020-11-19 35 New Mexico 74116 1302
2020-11-19 36 New York 584128 33648
2020-11-19 37 North Carolina 325658 4968
2020-11-19 38 North Dakota 68618 801
2020-11-19 69 Northern Mariana Islands 103 2
2020-11-19 39 Ohio 326615 5890
2020-11-19 40 Oklahoma 164340 1588
2020-11-19 41 Oregon 60874 809
2020-11-19 42 Pennsylvania 294345 9643
2020-11-19 72 Puerto Rico 78046 982
2020-11-19 44 Rhode Island 46951 1288
2020-11-19 45 South Carolina 201160 4201
2020-11-19 46 South Dakota 69742 705
2020-11-19 47 Tennessee 321832 4082
2020-11-19 48 Texas 1139695 20689
2020-11-19 49 Utah 166040 758
2020-11-19 50 Vermont 3310 61
2020-11-19 78 Virgin Islands 1469 23
2020-11-19 51 Virginia 210787 3896
2020-11-19 53 Washington 144968 2717
2020-11-19 54 West Virginia 37399 623
2020-11-19 55 Wisconsin 358113 3021
2020-11-19 56 Wyoming 26169 176
2020-11-20 01 Alabama 228373 3451
2020-11-20 02 Alaska 26403 95
2020-11-20 04 Arizona 292880 6427
2020-11-20 05 Arkansas 141916 2321
2020-11-20 06 California 1096401 18649
2020-11-20 08 Colorado 190100 2752
2020-11-20 09 Connecticut 101469 4828
2020-11-20 10 Delaware 30816 746
2020-11-20 11 District of Columbia 19808 669
2020-11-20 12 Florida 923410 17888
2020-11-20 13 Georgia 424759 8904
2020-11-20 66 Guam 7421 104
2020-11-20 15 Hawaii 17029 222
2020-11-20 16 Idaho 90346 849
2020-11-20 17 Illinois 635823 11814
2020-11-20 18 Indiana 284960 5206
2020-11-20 19 Iowa 205918 2159
2020-11-20 20 Kansas 137224 1410
2020-11-20 21 Kentucky 155625 1862
2020-11-20 22 Louisiana 216709 6233
2020-11-20 23 Maine 9958 173
2020-11-20 24 Maryland 177239 4398
2020-11-20 25 Massachusetts 200949 10469
2020-11-20 26 Michigan 320621 8776
2020-11-20 27 Minnesota 256756 3206
2020-11-20 28 Mississippi 140429 3642
2020-11-20 29 Missouri 275917 3675
2020-11-20 30 Montana 53346 575
2020-11-20 31 Nebraska 111661 917
2020-11-20 32 Nevada 130102 1987
2020-11-20 33 New Hampshire 16797 507
2020-11-20 34 New Jersey 299182 16712
2020-11-20 35 New Mexico 77098 1327
2020-11-20 36 New York 589605 33696
2020-11-20 37 North Carolina 330021 5012
2020-11-20 38 North Dakota 70022 824
2020-11-20 69 Northern Mariana Islands 103 2
2020-11-20 39 Ohio 335423 5955
2020-11-20 40 Oklahoma 167261 1603
2020-11-20 41 Oregon 62176 815
2020-11-20 42 Pennsylvania 301373 9748
2020-11-20 72 Puerto Rico 78950 991
2020-11-20 44 Rhode Island 48001 1294
2020-11-20 45 South Carolina 203161 4231
2020-11-20 46 South Dakota 71070 741
2020-11-20 47 Tennessee 325282 4156
2020-11-20 48 Texas 1153399 20872
2020-11-20 49 Utah 170644 776
2020-11-20 50 Vermont 3459 62
2020-11-20 78 Virgin Islands 1482 23
2020-11-20 51 Virginia 213331 3912
2020-11-20 53 Washington 147251 2738
2020-11-20 54 West Virginia 38480 639
2020-11-20 55 Wisconsin 365190 3106
2020-11-20 56 Wyoming 27129 176
2020-11-21 01 Alabama 230708 3457
2020-11-21 02 Alaska 27079 95
2020-11-21 04 Arizona 296997 6459
2020-11-21 05 Arkansas 143821 2337
2020-11-21 06 California 1109844 18709
2020-11-21 08 Colorado 195220 2791
2020-11-21 09 Connecticut 101469 4828
2020-11-21 10 Delaware 31321 746
2020-11-21 11 District of Columbia 19961 670
2020-11-21 12 Florida 931819 17929
2020-11-21 13 Georgia 430687 8940
2020-11-21 66 Guam 7421 104
2020-11-21 15 Hawaii 17182 229
2020-11-21 16 Idaho 91312 851
2020-11-21 17 Illinois 647474 11967
2020-11-21 18 Indiana 291838 5246
2020-11-21 19 Iowa 209203 2191
2020-11-21 20 Kansas 137295 1411
2020-11-21 21 Kentucky 159035 1886
2020-11-21 22 Louisiana 216709 6233
2020-11-21 23 Maine 10123 174
2020-11-21 24 Maryland 180125 4415
2020-11-21 25 Massachusetts 204155 10488
2020-11-21 26 Michigan 328178 8874
2020-11-21 27 Minnesota 263008 3257
2020-11-21 28 Mississippi 142401 3657
2020-11-21 29 Missouri 279987 3684
2020-11-21 30 Montana 54542 604
2020-11-21 31 Nebraska 113029 929
2020-11-21 32 Nevada 132610 2017
2020-11-21 33 New Hampshire 17281 508
2020-11-21 34 New Jersey 303851 16746
2020-11-21 35 New Mexico 79440 1352
2020-11-21 36 New York 595581 33737
2020-11-21 37 North Carolina 333074 5035
2020-11-21 38 North Dakota 71546 840
2020-11-21 69 Northern Mariana Islands 103 2
2020-11-21 39 Ohio 343286 5984
2020-11-21 40 Oklahoma 170924 1624
2020-11-21 41 Oregon 63668 822
2020-11-21 42 Pennsylvania 307247 9862
2020-11-21 72 Puerto Rico 80049 1012
2020-11-21 44 Rhode Island 48001 1294
2020-11-21 45 South Carolina 205018 4274
2020-11-21 46 South Dakota 72214 777
2020-11-21 47 Tennessee 329490 4163
2020-11-21 48 Texas 1164314 21004
2020-11-21 49 Utah 173987 789
2020-11-21 50 Vermont 3546 63
2020-11-21 78 Virgin Islands 1491 23
2020-11-21 51 Virginia 215679 3938
2020-11-21 53 Washington 148691 2738
2020-11-21 54 West Virginia 39598 658
2020-11-21 55 Wisconsin 372219 3155
2020-11-21 56 Wyoming 27410 176
2020-11-22 01 Alabama 232506 3457
2020-11-22 02 Alaska 27629 97
2020-11-22 04 Arizona 299698 6464
2020-11-22 05 Arkansas 145173 2357
2020-11-22 06 California 1118652 18726
2020-11-22 08 Colorado 199296 2811
2020-11-22 09 Connecticut 101469 4828
2020-11-22 10 Delaware 31808 748
2020-11-22 11 District of Columbia 20151 670
2020-11-22 12 Florida 938406 17990
2020-11-22 13 Georgia 432954 8955
2020-11-22 66 Guam 7518 107
2020-11-22 15 Hawaii 17302 231
2020-11-22 16 Idaho 91935 852
2020-11-22 17 Illinois 657402 12064
2020-11-22 18 Indiana 298021 5305
2020-11-22 19 Iowa 211664 2202
2020-11-22 20 Kansas 137530 1410
2020-11-22 21 Kentucky 161222 1887
2020-11-22 22 Louisiana 220192 6260
2020-11-22 23 Maine 10359 176
2020-11-22 24 Maryland 182482 4434
2020-11-22 25 Massachusetts 206850 10512
2020-11-22 26 Michigan 328833 8874
2020-11-22 27 Minnesota 270213 3297
2020-11-22 28 Mississippi 143180 3676
2020-11-22 29 Missouri 283756 3688
2020-11-22 30 Montana 55680 607
2020-11-22 31 Nebraska 114061 933
2020-11-22 32 Nevada 134761 2022
2020-11-22 33 New Hampshire 17598 512
2020-11-22 34 New Jersey 307819 16761
2020-11-22 35 New Mexico 81896 1385
2020-11-22 36 New York 600967 33767
2020-11-22 37 North Carolina 336983 5062
2020-11-22 38 North Dakota 72689 846
2020-11-22 69 Northern Mariana Islands 104 2
2020-11-22 39 Ohio 351419 5996
2020-11-22 40 Oklahoma 174330 1634
2020-11-22 41 Oregon 65170 822
2020-11-22 42 Pennsylvania 313788 9901
2020-11-22 72 Puerto Rico 81074 1017
2020-11-22 44 Rhode Island 48001 1294
2020-11-22 45 South Carolina 206295 4283
2020-11-22 46 South Dakota 73065 819
2020-11-22 47 Tennessee 333853 4218
2020-11-22 48 Texas 1172848 21083
2020-11-22 49 Utah 177176 793
2020-11-22 50 Vermont 3629 63
2020-11-22 78 Virgin Islands 1504 23
2020-11-22 51 Virginia 217796 3938
2020-11-22 53 Washington 149703 2738
2020-11-22 54 West Virginia 40478 662
2020-11-22 55 Wisconsin 376238 3162
2020-11-22 56 Wyoming 28169 176
2020-11-23 01 Alabama 234080 3459
2020-11-23 02 Alaska 28128 97
2020-11-23 04 Arizona 303188 6465
2020-11-23 05 Arkansas 146190 2387
2020-11-23 06 California 1136346 18768
2020-11-23 08 Colorado 203578 2821
2020-11-23 09 Connecticut 106740 4871
2020-11-23 10 Delaware 32211 752
2020-11-23 11 District of Columbia 20290 672
2020-11-23 12 Florida 944737 18084
2020-11-23 13 Georgia 434916 8972
2020-11-23 66 Guam 7571 107
2020-11-23 15 Hawaii 17405 231
2020-11-23 16 Idaho 93602 869
2020-11-23 17 Illinois 665865 12141
2020-11-23 18 Indiana 303575 5332
2020-11-23 19 Iowa 214792 2222
2020-11-23 20 Kansas 144831 1462
2020-11-23 21 Kentucky 163767 1906
2020-11-23 22 Louisiana 221160 6284
2020-11-23 23 Maine 10544 177
2020-11-23 24 Maryland 184140 4448
2020-11-23 25 Massachusetts 208623 10531
2020-11-23 26 Michigan 340223 8937
2020-11-23 27 Minnesota 276556 3321
2020-11-23 28 Mississippi 143879 3676
2020-11-23 29 Missouri 288308 3697
2020-11-23 30 Montana 56428 615
2020-11-23 31 Nebraska 115921 958
2020-11-23 32 Nevada 136672 2030
2020-11-23 33 New Hampshire 18042 512
2020-11-23 34 New Jersey 311400 16772
2020-11-23 35 New Mexico 84148 1402
2020-11-23 36 New York 606878 33804
2020-11-23 37 North Carolina 339672 5076
2020-11-23 38 North Dakota 73403 852
2020-11-23 69 Northern Mariana Islands 104 2
2020-11-23 39 Ohio 363304 6020
2020-11-23 40 Oklahoma 177874 1649
2020-11-23 41 Oregon 66334 830
2020-11-23 42 Pennsylvania 320250 9932
2020-11-23 72 Puerto Rico 81815 1032
2020-11-23 44 Rhode Island 50573 1309
2020-11-23 45 South Carolina 207552 4288
2020-11-23 46 South Dakota 73848 819
2020-11-23 47 Tennessee 337637 4254
2020-11-23 48 Texas 1184041 21144
2020-11-23 49 Utah 179420 799
2020-11-23 50 Vermont 3714 63
2020-11-23 78 Virgin Islands 1507 23
2020-11-23 51 Virginia 221038 3942
2020-11-23 53 Washington 155336 2775
2020-11-23 54 West Virginia 41114 667
2020-11-23 55 Wisconsin 379693 3175
2020-11-23 56 Wyoming 29431 202
2020-11-24 01 Alabama 236865 3472
2020-11-24 02 Alaska 28708 110
2020-11-24 04 Arizona 307943 6515
2020-11-24 05 Arkansas 148312 2405
2020-11-24 06 California 1153005 18875
2020-11-24 08 Colorado 207882 2868
2020-11-24 09 Connecticut 107280 4881
2020-11-24 10 Delaware 32664 757
2020-11-24 11 District of Columbia 20409 673
2020-11-24 12 Florida 953292 18156
2020-11-24 13 Georgia 438441 8979
2020-11-24 66 Guam 7624 108
2020-11-24 15 Hawaii 17461 231
2020-11-24 16 Idaho 95588 881
2020-11-24 17 Illinois 675543 12294
2020-11-24 18 Indiana 309218 5435
2020-11-24 19 Iowa 217786 2271
2020-11-24 20 Kansas 145272 1456
2020-11-24 21 Kentucky 166478 1938
2020-11-24 22 Louisiana 224403 6323
2020-11-24 23 Maine 10799 189
2020-11-24 24 Maryland 185812 4481
2020-11-24 25 Massachusetts 211199 10551
2020-11-24 26 Michigan 347076 9094
2020-11-24 27 Minnesota 282972 3359
2020-11-24 28 Mississippi 144544 3729
2020-11-24 29 Missouri 292786 3869
2020-11-24 30 Montana 57559 630
2020-11-24 31 Nebraska 117682 981
2020-11-24 32 Nevada 140572 2053
2020-11-24 33 New Hampshire 18382 513
2020-11-24 34 New Jersey 315675 16819
2020-11-24 35 New Mexico 86247 1430
2020-11-24 36 New York 611756 33847
2020-11-24 37 North Carolina 343566 5114
2020-11-24 38 North Dakota 74407 889
2020-11-24 69 Northern Mariana Islands 104 2
2020-11-24 39 Ohio 371908 6118
2020-11-24 40 Oklahoma 180610 1664
2020-11-24 41 Oregon 67337 848
2020-11-24 42 Pennsylvania 326615 10014
2020-11-24 72 Puerto Rico 82163 1038
2020-11-24 44 Rhode Island 51424 1325
2020-11-24 45 South Carolina 209230 4313
2020-11-24 46 South Dakota 74859 821
2020-11-24 47 Tennessee 339059 4325
2020-11-24 48 Texas 1204464 21338
2020-11-24 49 Utah 182121 810
2020-11-24 50 Vermont 3762 64
2020-11-24 78 Virgin Islands 1521 23
2020-11-24 51 Virginia 223582 3979
2020-11-24 53 Washington 158234 2807
2020-11-24 54 West Virginia 42083 682
2020-11-24 55 Wisconsin 386441 3295
2020-11-24 56 Wyoming 29959 202
2020-11-25 01 Alabama 239318 3532
2020-11-25 02 Alaska 29386 110
2020-11-25 04 Arizona 311727 6529
2020-11-25 05 Arkansas 150277 2425
2020-11-25 06 California 1167149 18982
2020-11-25 08 Colorado 212416 2930
2020-11-25 09 Connecticut 109152 4926
2020-11-25 10 Delaware 32995 760
2020-11-25 11 District of Columbia 20516 677
2020-11-25 12 Florida 961668 18253
2020-11-25 13 Georgia 441737 9054
2020-11-25 66 Guam 7674 110
2020-11-25 15 Hawaii 17561 233
2020-11-25 16 Idaho 97007 901
2020-11-25 17 Illinois 686855 12465
2020-11-25 18 Indiana 315212 5498
2020-11-25 19 Iowa 221288 2312
2020-11-25 20 Kansas 150515 1503
2020-11-25 21 Kentucky 169822 1975
2020-11-25 22 Louisiana 225638 6350
2020-11-25 23 Maine 11027 190
2020-11-25 24 Maryland 188509 4518
2020-11-25 25 Massachusetts 214594 10604
2020-11-25 26 Michigan 352052 9168
2020-11-25 27 Minnesota 289362 3434
2020-11-25 28 Mississippi 145636 3745
2020-11-25 29 Missouri 297374 3908
2020-11-25 30 Montana 58620 653
2020-11-25 31 Nebraska 120076 1004
2020-11-25 32 Nevada 142951 2077
2020-11-25 33 New Hampshire 18776 514
2020-11-25 34 New Jersey 319734 16886
2020-11-25 35 New Mexico 88102 1451
2020-11-25 36 New York 618023 33890
2020-11-25 37 North Carolina 348102 5177
2020-11-25 38 North Dakota 75484 893
2020-11-25 69 Northern Mariana Islands 104 2
2020-11-25 39 Ohio 382743 6274
2020-11-25 40 Oklahoma 184342 1680
2020-11-25 41 Oregon 68504 871
2020-11-25 42 Pennsylvania 333571 10162
2020-11-25 72 Puerto Rico 82340 1052
2020-11-25 44 Rhode Island 52317 1335
2020-11-25 45 South Carolina 210905 4317
2020-11-25 46 South Dakota 76142 849
2020-11-25 47 Tennessee 341456 4415
2020-11-25 48 Texas 1219392 21536
2020-11-25 49 Utah 183960 834
2020-11-25 50 Vermont 3827 64
2020-11-25 78 Virgin Islands 1521 23
2020-11-25 51 Virginia 226300 4008
2020-11-25 53 Washington 161207 2825
2020-11-25 54 West Virginia 43050 695
2020-11-25 55 Wisconsin 392443 3363
2020-11-25 56 Wyoming 30761 215
2020-11-26 01 Alabama 241957 3572
2020-11-26 02 Alaska 29940 113
2020-11-26 04 Arizona 314326 6568
2020-11-26 05 Arkansas 152625 2436
2020-11-26 06 California 1176137 19025
2020-11-26 08 Colorado 217655 2977
2020-11-26 09 Connecticut 109152 4926
2020-11-26 10 Delaware 33579 761
2020-11-26 11 District of Columbia 20736 677
2020-11-26 12 Florida 961668 18253
2020-11-26 13 Georgia 445204 9089
2020-11-26 66 Guam 7717 112
2020-11-26 15 Hawaii 17678 235
2020-11-26 16 Idaho 97007 901
2020-11-26 17 Illinois 698364 12609
2020-11-26 18 Indiana 321595 5561
2020-11-26 19 Iowa 223323 2349
2020-11-26 20 Kansas 150522 1503
2020-11-26 21 Kentucky 170081 1983
2020-11-26 22 Louisiana 225638 6350
2020-11-26 23 Maine 11265 190
2020-11-26 24 Maryland 190635 4547
2020-11-26 25 Massachusetts 214594 10604
2020-11-26 26 Michigan 352342 9169
2020-11-26 27 Minnesota 289362 3434
2020-11-26 28 Mississippi 147382 3763
2020-11-26 29 Missouri 300825 3932
2020-11-26 30 Montana 59682 658
2020-11-26 31 Nebraska 122952 1008
2020-11-26 32 Nevada 144794 2093
2020-11-26 33 New Hampshire 18776 514
2020-11-26 34 New Jersey 324207 16925
2020-11-26 35 New Mexico 89796 1469
2020-11-26 36 New York 624961 33959
2020-11-26 37 North Carolina 348148 5177
2020-11-26 38 North Dakota 76448 903
2020-11-26 69 Northern Mariana Islands 104 2
2020-11-26 39 Ohio 382743 6274
2020-11-26 40 Oklahoma 184342 1680
2020-11-26 41 Oregon 70006 884
2020-11-26 42 Pennsylvania 340998 10271
2020-11-26 72 Puerto Rico 82841 1069
2020-11-26 44 Rhode Island 52317 1335
2020-11-26 45 South Carolina 210905 4317
2020-11-26 46 South Dakota 76142 849
2020-11-26 47 Tennessee 345371 4468
2020-11-26 48 Texas 1223896 21709
2020-11-26 49 Utah 184382 834
2020-11-26 50 Vermont 3827 64
2020-11-26 78 Virgin Islands 1521 23
2020-11-26 51 Virginia 228900 4029
2020-11-26 53 Washington 161911 2825
2020-11-26 54 West Virginia 44180 712
2020-11-26 55 Wisconsin 398104 3431
2020-11-26 56 Wyoming 30761 215
2020-11-27 01 Alabama 242874 3572
2020-11-27 02 Alaska 30612 113
2020-11-27 04 Arizona 318695 6588
2020-11-27 05 Arkansas 153677 2436
2020-11-27 06 California 1193071 19100
2020-11-27 08 Colorado 222544 2998
2020-11-27 09 Connecticut 112581 4961
2020-11-27 10 Delaware 34170 763
2020-11-27 11 District of Columbia 20937 677
2020-11-27 12 Florida 979012 18362
2020-11-27 13 Georgia 447942 9130
2020-11-27 66 Guam 7737 113
2020-11-27 15 Hawaii 17796 238
2020-11-27 16 Idaho 99148 914
2020-11-27 17 Illinois 706123 12705
2020-11-27 18 Indiana 327234 5594
2020-11-27 19 Iowa 225065 2360
2020-11-27 20 Kansas 155245 1529
2020-11-27 21 Kentucky 174684 2009
2020-11-27 22 Louisiana 230602 6391
2020-11-27 23 Maine 11265 190
2020-11-27 24 Maryland 193205 4569
2020-11-27 25 Massachusetts 219252 10635
2020-11-27 26 Michigan 369022 9352
2020-11-27 27 Minnesota 295060 3535
2020-11-27 28 Mississippi 148387 3769
2020-11-27 29 Missouri 304234 3943
2020-11-27 30 Montana 59796 658
2020-11-27 31 Nebraska 124068 1014
2020-11-27 32 Nevada 147145 2103
2020-11-27 33 New Hampshire 19313 517
2020-11-27 34 New Jersey 328302 16942
2020-11-27 35 New Mexico 91852 1504
2020-11-27 36 New York 633140 34004
